activity_event_id,asset_id,geo,origin_measurement_timestamp,scope,category,activity,source,raw_data,units
carbon-lake-VHKA855,vehicle102,"[-14.1102622,-73.8720449]",2020-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,19,gal
carbon-lake-DONB832,vehicle103,"[-6.9325697,109.6579791]",2020-04,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,173,gal
carbon-lake-VGBZ461,vehicle102,"[30.830898,120.92585]",2020-08,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,164,gal
carbon-lake-FFBK300,vehicle100,"[22.280318,114.17162]",2020-01,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,33,gal
carbon-lake-ZJOK827,vehicle100,"[-9.7239549,124.272721]",2020-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,76,gal
carbon-lake-XKRX961,vehicle101,"[-4.1828379,13.2865504]",2020-01,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,91,gal
carbon-lake-VXNH304,vehicle102,"[30.747842,120.783024]",2020-01,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,12,gal
carbon-lake-EKLQ124,vehicle100,"[43.531892,46.3741404]",2020-04,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,83,gal
carbon-lake-RRHN882,vehicle100,"[-3.0166752,16.9181532]",2020-10,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,38,gal
carbon-lake-LLVM429,vehicle100,"[42.5246357,87.5395855]",2020-01,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,61,gal
carbon-lake-JSEL782,vehicle102,"[37.6205429,48.5330218]",2020-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,186,gal
carbon-lake-GDPT540,vehicle103,"[46.3194856,-0.4546217]",2020-09,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,91,gal
carbon-lake-VBZU195,vehicle102,"[12.4102568,122.0493078]",2020-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,143,gal
carbon-lake-RWBU019,vehicle102,"[35.474465,128.2579205]",2020-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,36,gal
carbon-lake-NKMU899,vehicle102,"[49.5903943,18.2565719]",2020-05,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,93,gal
carbon-lake-ITW2505,vehicle102,"[6.8322014,3.6319131]",2020-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,195,gal
carbon-lake-FEMY551,vehicle101,"[-8.690455,122.1348629]",2020-04,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,154,gal
carbon-lake-GHER707,vehicle101,"[27.417467,107.257538]",2020-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,11,gal
carbon-lake-KGGM611,vehicle103,"[30.379545,120.047429]",2020-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,193,gal
carbon-lake-KLF4176,vehicle102,"[14.8548805,-91.3582385]",2020-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,136,gal
carbon-lake-UMP7067,vehicle100,"[-2.7217612,115.2007728]",2020-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,104,gal
carbon-lake-MZFJ175,vehicle103,"[14.3144265,100.3722477]",2020-01,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,21,gal
carbon-lake-UFWW715,vehicle103,"[10.266893,123.949939]",2020-07,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,17,gal
carbon-lake-ZBAS294,vehicle101,"[41.1604713,-7.7452871]",2020-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,38,gal
carbon-lake-UKQJ779,vehicle103,"[55.7859618,27.4327467]",2020-02,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,58,gal
carbon-lake-XVM5263,vehicle101,"[22.912687,115.297893]",2020-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,73,gal
carbon-lake-TWMU265,vehicle103,"[40.7051078,-74.0056827]",2020-02,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,154,gal
carbon-lake-WWJS776,vehicle103,"[-0.5223759,121.674572]",2020-10,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,171,gal
carbon-lake-PDA2022,vehicle100,"[-6.9253881,107.7177302]",2020-04,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,108,gal
carbon-lake-DSOM750,vehicle100,"[60.6191114,26.1999237]",2020-10,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,176,gal
carbon-lake-DAX8045,vehicle102,"[48.5428567,22.9948916]",2020-05,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,133,gal
carbon-lake-QTOT317,vehicle102,"[43.1227567,45.7420648]",2020-10,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,177,gal
carbon-lake-VZFO281,vehicle102,"[-8.5914352,-35.1186262]",2020-09,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,166,gal
carbon-lake-DPPU213,vehicle102,"[49.7294521,19.1018274]",2020-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,73,gal
carbon-lake-VPIX518,vehicle100,"[7.0539999,124.6719971]",2020-08,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,60,gal
carbon-lake-GBGZ608,vehicle103,"[3.756455,116.750397]",2020-01,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,95,gal
carbon-lake-SPYE769,vehicle101,"[13.7398825,100.5085202]",2020-09,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,48,gal
carbon-lake-GTSO850,vehicle100,"[37.73892,115.670177]",2020-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,132,gal
carbon-lake-PNEI172,vehicle100,"[-0.9962972,-77.8136035]",2020-09,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,34,gal
carbon-lake-ZBLY574,vehicle100,"[55.29639,21.37583]",2020-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,195,gal
carbon-lake-MKG9289,vehicle101,"[14.2042871,121.0829852]",2020-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,163,gal
carbon-lake-UHJF823,vehicle102,"[7.4700493,124.3789673]",2020-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,124,gal
carbon-lake-NFT9195,vehicle100,"[40.3306084,21.7886602]",2020-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,125,gal
carbon-lake-PMFX282,vehicle101,"[-6.9842,112.4909]",2020-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,181,gal
carbon-lake-KFQQ471,vehicle101,"[1.8199703,109.4021154]",2020-10,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,82,gal
carbon-lake-VXK5146,vehicle100,"[26.2366058,36.4688958]",2020-07,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,151,gal
carbon-lake-VXNK594,vehicle100,"[57.6734233,14.9774312]",2020-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,92,gal
carbon-lake-GOZB349,vehicle101,"[41.5788457,-8.3539235]",2020-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,189,gal
carbon-lake-JBTF339,vehicle103,"[59.207544,17.8277745]",2020-05,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,149,gal
carbon-lake-EIVT680,vehicle103,"[57.6999197,11.9101293]",2020-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,47,gal
carbon-lake-FKMQ942,vehicle103,"[45.6446494,38.1651985]",2020-07,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,110,gal
carbon-lake-RYWD864,vehicle102,"[45.293877,41.0546109]",2020-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,191,gal
carbon-lake-QQJW564,vehicle102,"[45.6128697,15.4778574]",2020-07,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,2,gal
carbon-lake-RGFY822,vehicle102,"[41.2096885,-7.7780329]",2020-08,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,35,gal
carbon-lake-WGRC707,vehicle100,"[36.6478364,10.5915072]",2020-08,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,121,gal
carbon-lake-LIHW723,vehicle102,"[33.9930471,-118.153228]",2020-08,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,158,gal
carbon-lake-JOJH630,vehicle101,"[-42.7700601,-65.0306302]",2020-07,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,178,gal
carbon-lake-VJQO572,vehicle100,"[28.856082,93.388853]",2020-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,198,gal
carbon-lake-DCU5901,vehicle101,"[38.7451684,-9.2670871]",2020-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,180,gal
carbon-lake-REFV752,vehicle103,"[42.71068,26.9786398]",2020-07,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,151,gal
carbon-lake-XBAB647,vehicle102,"[-14.0993396,-75.6891699]",2020-09,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,119,gal
carbon-lake-TNI2780,vehicle101,"[-22.0077937,-51.5531899]",2020-08,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,20,gal
carbon-lake-ESQ5399,vehicle103,"[-7.3506492,107.8317307]",2020-08,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,80,gal
carbon-lake-HWWC273,vehicle100,"[-27.92295,24.83446]",2020-05,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,153,gal
carbon-lake-SQWJ674,vehicle103,"[50.6211008,24.4598077]",2020-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,116,gal
carbon-lake-BSOI921,vehicle100,"[43.2580921,42.6468184]",2020-05,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,4,gal
carbon-lake-QLNS709,vehicle103,"[35.1533432,24.8196761]",2020-08,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,71,gal
carbon-lake-HPNC288,vehicle102,"[50.4163784,-105.5361463]",2020-08,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,7,gal
carbon-lake-DHKU967,vehicle103,"[32.460037,112.228897]",2020-01,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,189,gal
carbon-lake-NSOO813,vehicle100,"[7.7896079,100.3048897]",2020-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,59,gal
carbon-lake-ZLI5243,vehicle102,"[36.865827,116.231416]",2020-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,23,gal
carbon-lake-NWD3699,vehicle100,"[24.513025,117.647093]",2020-10,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,129,gal
carbon-lake-NBVZ690,vehicle102,"[11.641927,108.3102916]",2020-07,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,74,gal
carbon-lake-ZTWZ674,vehicle102,"[13.7387938,100.5072582]",2020-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,63,gal
carbon-lake-GAIX642,vehicle101,"[42.29,-83.14]",2020-04,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,146,gal
carbon-lake-JID6063,vehicle103,"[41.4933471,-8.2173705]",2020-02,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,25,gal
carbon-lake-PTSW991,vehicle102,"[40.0058478,-8.2125382]",2020-04,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,3,gal
carbon-lake-OAIM102,vehicle100,"[11.171783,-70.620384]",2020-02,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,80,gal
carbon-lake-VSAQ858,vehicle103,"[59.379366,13.503977]",2020-07,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,198,gal
carbon-lake-EOET462,vehicle100,"[8.6,144.55]",2020-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,101,gal
carbon-lake-MFLP161,vehicle100,"[16.0432035,119.9370328]",2020-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,124,gal
carbon-lake-IZMJ781,vehicle100,"[18.1166668,120.6999969]",2020-02,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,149,gal
carbon-lake-MSQ4638,vehicle102,"[47.8143666,38.9149216]",2020-10,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,171,gal
carbon-lake-VGI0261,vehicle103,"[-6.2377312,107.0568962]",2020-07,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,140,gal
carbon-lake-RKMP988,vehicle102,"[19.238934,108.957345]",2020-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,155,gal
carbon-lake-WSQK459,vehicle101,"[49.7115204,23.1314414]",2020-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,90,gal
carbon-lake-NKRS145,vehicle101,"[45.446079,11.0057554]",2020-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,187,gal
carbon-lake-TSTC479,vehicle100,"[13.3881323,123.7090708]",2020-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,159,gal
carbon-lake-AGTH266,vehicle102,"[-9.9925241,124.5694514]",2020-09,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,18,gal
carbon-lake-ECC3353,vehicle100,"[51.8478427,42.4697909]",2020-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,108,gal
carbon-lake-MYO1400,vehicle101,"[29.162252,119.729415]",2020-05,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,190,gal
carbon-lake-BFJU203,vehicle102,"[14.5686384,-88.8694951]",2020-07,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,132,gal
carbon-lake-FRUQ154,vehicle103,"[-8.1491211,111.997915]",2020-08,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,1,gal
carbon-lake-APR6241,vehicle100,"[32.993182,110.425983]",2020-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,182,gal
carbon-lake-FIDH461,vehicle103,"[13.5438483,-85.5399774]",2020-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,76,gal
carbon-lake-ILAK274,vehicle101,"[26.9915774,31.4155591]",2020-10,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,108,gal
carbon-lake-SJEP159,vehicle102,"[33.3585811,36.2264681]",2020-10,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,132,gal
carbon-lake-HJDG042,vehicle100,"[34.3827,8.15549]",2020-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,15,gal
carbon-lake-PDN4265,vehicle102,"[13.8513777,100.5635071]",2020-04,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,3,gal
carbon-lake-YWAM085,vehicle103,"[49.3055868,18.0616373]",2020-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,31,gal
carbon-lake-ZBV1034,vehicle101,"[31.919897,120.085146]",2020-04,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,145,gal
carbon-lake-YGT8837,vehicle101,"[40.6287684,23.2115394]",2020-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,41,gal
carbon-lake-LMQR533,vehicle103,"[40.0087986,-7.8461427]",2020-01,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,38,gal
carbon-lake-XDJV907,vehicle102,"[-29.6509722,-50.7757844]",2020-04,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,161,gal
carbon-lake-JDN2045,vehicle103,"[49.0194225,2.4613377]",2020-08,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,181,gal
carbon-lake-OXVC864,vehicle102,"[40.0869028,-8.3307313]",2020-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,152,gal
carbon-lake-SJVY382,vehicle100,"[18.5591814,-99.5982999]",2020-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,118,gal
carbon-lake-HMTP045,vehicle100,"[16.3100898,120.9524145]",2020-07,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,68,gal
